STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/12/1996,,,,1.3,0,0,59,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/12/1996,,,,0,0,0,38,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/12/1996,,,,0.1,0,0,45,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/12/1996,,,,0.09,0,0,38,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/12/1996,,,,0.16,0,0,39,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/12/1996,,,,0.01,0,0,38,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/12/1996,,,,0,0,0,38,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/12/1996,,,,0,0,0,39,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/12/1996,,,,0.02,0,0,36,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/12/1996,,,,0,0,0,35,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/12/1996,,,,0.17,0,0,38,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/12/1996,,,,0.29,0,0,44,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/12/1996,,,,0.91,2.6,3,42,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/12/1996,,,,0,0,2,35,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/12/1996,,,,0,0,0,38,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/12/1996,,,,0,0,0,43,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/12/1996,,,,0,0,0,51,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/12/1996,,,,0.09,2.1,2,44,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/12/1996,,,,0.1,3,4,28,11,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/12/1996,,,,0,0,3,22,7,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/12/1996,,,,0,0,2,26,8,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/12/1996,,,,0.08,0.5,1,32,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/12/1996,,,,0.02,0,0,45,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/12/1996,,,,0.06,0.2,0,50,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/12/1996,,,,0.06,1,1,25,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/12/1996,,,,0,0,0,31,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/12/1996,,,,0,0,0,39,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/12/1996,,,,0,0,0,49,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/12/1996,,,,0.01,0,0,49,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/12/1996,,,,0.03,0.2,0,29,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/01/1997,,,,0.07,1.6,2,22,-1,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/01/1997,,,,0.08,0.5,1,30,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/01/1997,,,,0.01,0,0,47,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/01/1997,,,,0,0,0,46,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/01/1997,,,,0,0,0,49,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/01/1997,,,,0.22,0,0,54,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/01/1997,,,,0.05,2.1,2,31,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/01/1997,,,,0.02,0.7,2,25,18,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/01/1997,,,,0,0,2,25,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/01/1997,,,,0.05,0.5,2,31,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/01/1997,,,,0,0,2,32,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/01/1997,,,,0,0,2,20,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/01/1997,,,,0,0,1,21,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/01/1997,,,,0.01,0.5,2,24,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/01/1997,,,,0,0,2,28,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/01/1997,,,,0.01,0,1,36,11,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/01/1997,,,,0.08,1,1,36,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/01/1997,,,,0,0,1,9,1,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/01/1997,,,,0,0,1,8,-11,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/01/1997,,,,0,0,0,21,-7,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/01/1997,,,,0.02,0.9,2,31,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/01/1997,,,,0,0,1,35,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/01/1997,,,,0,0,0,46,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/01/1997,,,,0.01,0,0,37,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/01/1997,,,,0.09,0,0,43,12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/01/1997,,,,0.01,1.1,1,49,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/01/1997,,,,0.02,1.3,1,18,1,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/01/1997,,,,0.09,2.5,3,35,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/01/1997,,,,0,0,3,28,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/01/1997,,,,0.03,0.8,2,19,5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/01/1997,,,,0,0,2,27,10,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/02/1997,,,,0.01,0,2,37,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/02/1997,,,,0,0,2,37,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/02/1997,,,,0.05,0,0,38,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/02/1997,,,,0.02,0,0,36,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/02/1997,,,,0.37,2,0,37,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/02/1997,,,,0,0,0,40,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/02/1997,,,,0,0,0,33,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/02/1997,,,,0,0,0,31,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/02/1997,,,,0,0,0,32,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/02/1997,,,,0,0,0,29,7,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/02/1997,,,,0,0,0,28,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/02/1997,,,,0.03,0.5,1,32,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/02/1997,,,,0.09,2,2,32,5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/02/1997,,,,0.07,1.1,3,26,5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/02/1997,,,,0.01,0,3,36,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/02/1997,,,,0,0.5,2,35,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/02/1997,,,,0.19,3.1,5,22,10,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/02/1997,,,,0,0,3,39,12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/02/1997,,,,0,0,0,59,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/02/1997,,,,0,0,0,56,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/02/1997,,,,0,0,0,46,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/02/1997,,,,0,0,0,60,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/02/1997,,,,0,0,0,63,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/02/1997,,,,0,0,0,36,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/02/1997,,,,0.01,0.5,1,31,10,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/02/1997,,,,0,0,0,35,10,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/02/1997,,,,0.78,0,0,51,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/02/1997,,,,0.04,0,0,67,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/03/1997,,,,0.01,0,0,44,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/03/1997,,,,0.14,0,0,52,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/03/1997,,,,0,0,0,53,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/03/1997,,,,0.08,0.4,0,35,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/03/1997,,,,0,0,0,40,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/03/1997,,,,0.48,0.2,0,43,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/03/1997,,,,0,0,0,33,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/03/1997,,,,0.01,0.1,0,30,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/03/1997,,,,0.08,1.2,1,36,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/03/1997,,,,0.02,0,0,38,11,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/03/1997,,,,0,0,0,46,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/03/1997,,,,0.02,0,0,39,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/03/1997,,,,0,0.1,0,34,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/03/1997,,,,0.27,0.2,0,29,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/03/1997,,,,0.06,0.2,0,41,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/03/1997,,,,0,0,0,28,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/03/1997,,,,0,0,0,25,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/03/1997,,,,0,0,0,43,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/03/1997,,,,0,0,0,32,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/03/1997,,,,0,0,0,43,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/03/1997,,,,0,0,0,38,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/03/1997,,,,0.12,0,0,46,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/03/1997,,,,0.08,0,0,30,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/03/1997,,,,0,0,0,29,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/03/1997,,,,0,0,0,39,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/03/1997,,,,0.27,0,0,47,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/03/1997,,,,0,0,0,42,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/03/1997,,,,0,0,0,64,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/03/1997,,,,0,0,0,71,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/03/1997,,,,0.05,0,0,60,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/03/1997,,,,0.49,2.5,3,48,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/04/1997,,,,0.36,4.3,5,31,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/04/1997,,,,0,0,3,39,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/04/1997,,,,0,0,0,51,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/04/1997,,,,0,0,0,65,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/04/1997,,,,0,0,0,58,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/04/1997,,,,0.04,0,0,65,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/04/1997,,,,0,0,0,74,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/04/1997,,,,0,0,0,51,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/04/1997,,,,0.01,1,1,41,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/04/1997,,,,0,0,0,31,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/04/1997,,,,0,0,0,40,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/04/1997,,,,0,0,0,45,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/04/1997,,,,0.11,0,0,51,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/04/1997,,,,0.11,0,0,46,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/04/1997,,,,0,0,0,46,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/04/1997,,,,0,0,0,55,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/04/1997,,,,0.06,0,0,64,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/04/1997,,,,0.02,0,0,40,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/04/1997,,,,0.14,0,0,39,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/04/1997,,,,0.01,0,0,36,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/04/1997,,,,0,0,0,41,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/04/1997,,,,0,0,0,56,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/04/1997,,,,0,0,0,62,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/04/1997,,,,0,0,0,61,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/04/1997,,,,0,0,0,57,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/04/1997,,,,0,0,0,57,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/04/1997,,,,0,0,0,60,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/04/1997,,,,0.51,0,0,65,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/04/1997,,,,0.03,0,0,52,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/04/1997,,,,0,0,0,64,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/05/1997,,,,0,0,0,74,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/05/1997,,,,0.05,0,0,73,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/05/1997,,,,0.16,0,0,57,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/05/1997,,,,0.12,0,0,64,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/05/1997,,,,0,0,0,54,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/05/1997,,,,0,0,0,64,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/05/1997,,,,0.07,0,0,58,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/05/1997,,,,0,0,0,49,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/05/1997,,,,0,0,0,61,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/05/1997,,,,0.4,0,0,65,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/05/1997,,,,0.22,0,0,46,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/05/1997,,,,0.06,0,0,63,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/05/1997,,,,0.02,0,0,66,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/05/1997,,,,0,0,0,62,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/05/1997,,,,0.01,0,0,64,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/05/1997,,,,0.06,0,0,62,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/05/1997,,,,0,0,0,46,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/05/1997,,,,0.06,0,0,51,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/05/1997,,,,0.64,0,0,67,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/05/1997,,,,0.71,0,0,75,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/05/1997,,,,0,0,0,55,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/05/1997,,,,0,0,0,52,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/05/1997,,,,0,0,0,53,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/05/1997,,,,0,0,0,61,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/05/1997,,,,0.05,0,0,74,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/05/1997,,,,0.03,0,0,58,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/05/1997,,,,0,0,0,59,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/05/1997,,,,0,0,0,64,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/05/1997,,,,0,0,0,73,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/05/1997,,,,0.1,0,0,70,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/05/1997,,,,0.02,0,0,66,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/06/1997,,,,0.82,0,0,76,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/06/1997,,,,0.14,0,0,63,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/06/1997,,,,0.09,0,0,61,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/06/1997,,,,0,0,0,69,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/06/1997,,,,0,0,0,73,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/06/1997,,,,0,0,0,77,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/06/1997,,,,0.02,0,0,77,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/06/1997,,,,0.06,0,0,64,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/06/1997,,,,0.01,0,0,72,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/06/1997,,,,0,0,0,79,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/06/1997,,,,0,0,0,84,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/06/1997,,,,0,0,0,84,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/06/1997,,,,0.41,0,0,81,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/06/1997,,,,0.01,0,0,77,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/06/1997,,,,0,0,0,67,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/06/1997,,,,0,0,0,75,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/06/1997,,,,0.45,0,0,78,59,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/06/1997,,,,0.01,0,0,76,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/06/1997,,,,0.47,0,0,71,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/06/1997,,,,0.01,0,0,74,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/06/1997,,,,0,0,0,83,64,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/06/1997,,,,0,0,0,88,69,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/06/1997,,,,0,0,0,80,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/06/1997,,,,0.02,0,0,79,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/06/1997,,,,0.31,0,0,84,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/06/1997,,,,0.01,0,0,89,67,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/06/1997,,,,1.06,0,0,76,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/06/1997,,,,0,0,0,77,50,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/06/1997,,,,0,0,0,85,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/06/1997,,,,0,0,0,84,59,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/07/1997,,,,0,0,0,85,62,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/07/1997,,,,0.34,0,0,76,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/07/1997,,,,0,0,0,78,67,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/07/1997,,,,0,0,0,82,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/07/1997,,,,0,0,0,66,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/07/1997,,,,0,0,0,74,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/07/1997,,,,0,0,0,80,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/07/1997,,,,0,0,0,77,50,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/07/1997,,,,0.53,0,0,80,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/07/1997,,,,0.89,0,0,69,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/07/1997,,,,0,0,0,73,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/07/1997,,,,0,0,0,78,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/07/1997,,,,0,0,0,80,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/07/1997,,,,0,0,0,85,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/07/1997,,,,0,0,0,89,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/07/1997,,,,0,0,0,93,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/07/1997,,,,0,0,0,86,64,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/07/1997,,,,0,0,0,90,67,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/07/1997,,,,0.14,0,0,85,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/07/1997,,,,0,0,0,66,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/07/1997,,,,0,0,0,75,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/07/1997,,,,0.74,0,0,71,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/07/1997,,,,0,0,0,77,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/07/1997,,,,0.22,0,0,78,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/07/1997,,,,0,0,0,67,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/07/1997,,,,0,0,0,77,50,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/07/1997,,,,0,0,0,81,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/07/1997,,,,0,0,0,86,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/07/1997,,,,0.03,0,0,80,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/07/1997,,,,0,0,0,71,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/07/1997,,,,0,0,0,77,50,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/08/1997,,,,0,0,,83,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/08/1997,,,,0,0,0,81,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/08/1997,,,,0,0,0,82,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/08/1997,,,,0,0,0,79,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/08/1997,,,,0.03,0,0,75,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/08/1997,,,,0.02,0,0,72,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/08/1997,,,,0,0,0,74,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/08/1997,,,,0,0,0,78,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/08/1997,,,,0,0,0,82,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/08/1997,,,,0,0,0,87,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/08/1997,,,,0,0,0,88,67,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/08/1997,,,,0.44,0,0,83,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/08/1997,,,,0.07,0,0,76,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/08/1997,,,,0.05,0,0,77,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/08/1997,,,,0,0,0,74,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/08/1997,,,,0.61,0,0,75,62,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/08/1997,,,,0.01,0,0,88,69,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/08/1997,,,,0.11,0,0,74,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/08/1997,,,,0,0,0,70,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/08/1997,,,,0,0,0,73,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/08/1997,,,,0.11,0,0,69,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/08/1997,,,,0.24,0,0,74,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/08/1997,,,,0.26,0,0,68,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/08/1997,,,,0.04,0,0,66,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/08/1997,,,,0.02,0,0,73,56,
